route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_url,route_color,route_text_color
959204,100,"132","(BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT) - Aller",,3,,FFFFFF,000000
959205,100,"132","(BIBLIOTHEQUE FRANCOIS MITTERRAND <-> CITE DU MOULIN VERT) - Retour",,3,,FFFFFF,000000
868562,100,"133","(GARE DE SARCELLES-ST BRICE <-> LE_BOURGET RER) - Aller",,3,,FFFFFF,000000
959266,100,"133","(SARCELLES-BOIS D'ECOUEN <-> LE BOURGET-RER) - Aller",,3,,FFFFFF,000000
959267,100,"133","(SARCELLES-BOIS D'ECOUEN <-> LE BOURGET-RER) - Retour",,3,,FFFFFF,000000
959478,100,"133","(GARE DE SARCELLES-ST BRICE <-> LE BOURGET RER) - Aller",,3,,FFFFFF,000000
959479,100,"133","(GARE DE SARCELLES-ST BRICE <-> LE BOURGET RER) - Retour",,3,,FFFFFF,000000
959556,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Aller",,3,,FFFFFF,000000
959557,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Retour",,3,,FFFFFF,000000
959558,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Aller",,3,,FFFFFF,000000
959559,100,"134","(FORT D'AUBERVILLIERS-METRO <-> JOUHAUX-BLUM) - Retour",,3,,FFFFFF,000000
959918,100,"137","(PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD) - Aller",,3,,FFFFFF,000000
959919,100,"137","(PORTE DE CLIGNANCOURT <-> ZONE INDUSTRIELLE NORD) - Retour",,3,,FFFFFF,000000
959836,100,"138","(PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF) - Aller",,3,,FFFFFF,000000
959837,100,"138","(PORTE DE CLICHY-METRO <-> ERMONT-EAUBONNE RER-SNCF) - Retour",,3,,FFFFFF,000000
959404,100,"139","(PORTE DE LA VILLETTE <-> SAINT-OUEN RER) - Aller",,3,,FFFFFF,000000
959405,100,"139","(PORTE DE LA VILLETTE <-> SAINT-OUEN RER) - Retour",,3,,FFFFFF,000000
959812,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Aller",,3,,FFFFFF,000000
959813,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Retour",,3,,FFFFFF,000000
959814,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Aller",,3,,FFFFFF,000000
959815,100,"140","(GABRIEL PERI-METRO <-> GARE D'ARGENTEUIL) - Retour",,3,,FFFFFF,000000
959932,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL) - Aller",,3,,FFFFFF,000000
959933,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> LYCEE DE RUEIL) - Retour",,3,,FFFFFF,000000
959934,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
959935,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
959936,100,"141","(BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
959937,100,"141","(BOULEVARD DE LA SEINE <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
959938,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA) - Aller",,3,,FFFFFF,000000
959939,100,"141","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT CUCUFA) - Retour",,3,,FFFFFF,000000
900391,100,"143","(ROSNY-SOUS-BOIS RER <-> ROSNY-SOUS-BOIS RER) - Retour",,3,,FFFFFF,000000
900392,100,"143","(ROSNY-SOUS-BOIS RER <-> ROSNY 2 - NORD) - Aller",,3,,FFFFFF,000000
900393,100,"143","(LE BOURGET-RER.) - Retour",,3,,FFFFFF,000000
959606,100,"143","(LE BOURGET-RER <-> LYCEE EUGENE DELACROIX) - Aller",,3,,FFFFFF,000000
959607,100,"143","(LE BOURGET-RER <-> LYCEE EUGENE DELACROIX) - Retour",,3,,FFFFFF,000000
959608,100,"143","(LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER) - Aller",,3,,FFFFFF,000000
959609,100,"143","(LA COURNEUVE - AUBERVILLIERS RER <-> ROSNY-SOUS-BOIS RER) - Retour",,3,,FFFFFF,000000
942368,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
959940,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE) - Aller",,3,,FFFFFF,000000
959941,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> SURESNES DE GAULLE) - Retour",,3,,FFFFFF,000000
959942,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
959943,100,"144","(LA DEFENSE-METRO-RER-TRAMWAY <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
959462,100,"145","(EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE) - Aller",,3,,FFFFFF,000000
959463,100,"145","(EGLISE DE PANTIN-METRO <-> CIMETIERE DE VILLEMOMBLE) - Retour",,3,,FFFFFF,000000
900329,100,"146","(CHANZY) - Retour",,3,,FFFFFF,000000
959468,100,"146","(LE BOURGET-RER <-> LES BOSQUETS) - Aller",,3,,FFFFFF,000000
959469,100,"146","(LE BOURGET-RER <-> LES BOSQUETS) - Retour",,3,,FFFFFF,000000
900404,100,"147","(SEVRAN-AVENUE RONSARD <-> VICTOR HUGO - JULES GUESDE) - Retour",,3,,FFFFFF,000000
959684,100,"147","(EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD) - Aller",,3,,FFFFFF,000000
959685,100,"147","(EGLISE DE PANTIN-METRO <-> SEVRAN-AVENUE RONSARD) - Retour",,3,,FFFFFF,000000
959212,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> GARONOR) - Aller",,3,,FFFFFF,000000
959213,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> GARONOR) - Retour",,3,,FFFFFF,000000
959294,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> MUSEE DE L'AIR ET DE L'ESPACE) - Aller",,3,,FFFFFF,000000
959295,100,"148","(PABLO PICASSO-METRO-TRAMWAY <-> MUSEE DE L'AIR ET DE L'ESPACE) - Retour",,3,,FFFFFF,000000
959406,100,"150","(PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER) - Aller",,3,,FFFFFF,000000
959407,100,"150","(PORTE DE LA VILLETTE <-> PIERREFITTE - STAINS RER) - Retour",,3,,FFFFFF,000000
959728,100,"151","(PORTE DE PANTIN <-> JOUHAUX - BLUM) - Aller",,3,,FFFFFF,000000
959729,100,"151","(PORTE DE PANTIN <-> JOUHAUX - BLUM) - Retour",,3,,FFFFFF,000000
959398,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZAC DES TULIPES NORD) - Aller",,3,,FFFFFF,000000
959399,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZAC DES TULIPES NORD) - Retour",,3,,FFFFFF,000000
959400,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZA DU PONT YBLON) - Aller",,3,,FFFFFF,000000
959401,100,"152","(PORTE DE LA VILLETTE-METRO <-> ZA DU PONT YBLON) - Retour",,3,,FFFFFF,000000
938311,100,"153","(PORTE DE LA CHAPELLE <-> CITE FLOREAL) - Aller",,3,,FFFFFF,000000
959464,100,"153","(PORTE DE LA CHAPELLE <-> MOULIN NEUF) - Aller",,3,,FFFFFF,000000
959465,100,"153","(PORTE DE LA CHAPELLE <-> MOULIN NEUF) - Retour",,3,,FFFFFF,000000
938414,100,"154","(SAINT-DENIS - UNIVERSITE <-> CYGNE D'ENGHIEN) - Aller",,3,,FFFFFF,000000
959640,100,"154","(SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS) - Aller",,3,,FFFFFF,000000
959641,100,"154","(SAINT-DENIS - UNIVERSITE <-> GARE D'ENGHIEN-LES-BAINS) - Retour",,3,,FFFFFF,000000
959646,100,"156","(UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE) - Aller",,3,,FFFFFF,000000
959647,100,"156","(UNIVERSITE - PARIS 13 <-> GARE D'EPINAY-VILLETANEUSE) - Retour",,3,,FFFFFF,000000
959484,100,"157","(PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE) - Aller",,3,,FFFFFF,000000
959485,100,"157","(PONT DE NEUILLY-METRO <-> BOULEVARD DE LA SEINE) - Retour",,3,,FFFFFF,000000
959183,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
959292,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Aller",,3,,FFFFFF,000000
959293,100,"158","(PONT DE NEUILLY-METRO <-> RUEIL-MALMAISON RER) - Retour",,3,,FFFFFF,000000
959486,100,"159","(LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT) - Aller",,3,,FFFFFF,000000
959487,100,"159","(LA DEFENSE-METRO-RER-TRAMWAY <-> CITE DU VIEUX PONT) - Retour",,3,,FFFFFF,000000
959488,100,"160","(PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER) - Aller",,3,,FFFFFF,000000
959489,100,"160","(PONT DE SEVRES-METRO <-> NANTERRE-PREFECTURE RER) - Retour",,3,,FFFFFF,000000
959538,100,"162","(LOUIS ARAGON-METRO <-> VAL FLEURY RER) - Aller",,3,,FFFFFF,000000
959539,100,"162","(LOUIS ARAGON-METRO <-> VAL FLEURY RER) - Retour",,3,,FFFFFF,000000
951925,100,"163","(PORTE DE CHAMPERRET-METRO <-> LA GARENNE-COLOMBES - CHARLEBOURG) - Aller",,3,,FFFFFF,000000
951928,100,"163","(PORTE DE CHAMPERRET-METRO <-> NANTERRE-PREFECTURE-RER) - Aller",,3,,FFFFFF,000000
951929,100,"163","(LA GARENNE-COLOMBES - CHARLEBOURG <-> RUEIL - VILLE) - Retour",,3,,FFFFFF,000000
959926,100,"163","(PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE) - Aller",,3,,FFFFFF,000000
959927,100,"163","(PORTE DE CHAMPERRET-METRO <-> RUEIL - VILLE) - Retour",,3,,FFFFFF,000000
959928,100,"163","(NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU) - Aller",,3,,FFFFFF,000000
959929,100,"163","(NANTERRE-PREFECTURE RER <-> MADELEINE DANIELOU) - Retour",,3,,FFFFFF,000000
959930,100,"164","(PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET) - Aller",,3,,FFFFFF,000000
959931,100,"164","(PORTE DE CHAMPERRET <-> COLLEGE CLAUDE MONET) - Retour",,3,,FFFFFF,000000
959860,100,"165","(PORTE DE CHAMPERRET <-> ROBERT LAVERGNE) - Aller",,3,,FFFFFF,000000
959861,100,"165","(PORTE DE CHAMPERRET <-> ROBERT LAVERGNE) - Retour",,3,,FFFFFF,000000
959838,100,"166","(PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES) - Aller",,3,,FFFFFF,000000
959839,100,"166","(PORTE DE LA CHAPELLE <-> ZAC DES LOUVRESSES) - Retour",,3,,FFFFFF,000000
959490,100,"167","(AUDRA <-> PONT DE LEVALLOIS-METRO) - Aller",,3,,FFFFFF,000000
959491,100,"167","(AUDRA <-> PONT DE LEVALLOIS-METRO) - Retour",,3,,FFFFFF,000000
959496,100,"167","(LES BRUYERES <-> PONT DE LEVALLOIS-METRO) - Aller",,3,,FFFFFF,000000
959497,100,"167","(LES BRUYERES <-> PONT DE LEVALLOIS-METRO) - Retour",,3,,FFFFFF,000000
938517,100,"168","(PORTE DE PARIS <-> PLACE ANDRE GIDE) - Aller",,3,,FFFFFF,000000
938523,100,"168","(SAINT-DENIS - UNIVERSITE <-> GARGES-SARCELLES RER) - Retour",,3,,FFFFFF,000000
938524,100,"168","(SAINT-DENIS - UNIVERSITE <-> BARRAGE DE PIERREFITTE) - Retour",,3,,FFFFFF,000000
959650,100,"168","(PORTE DE PARIS <-> CIMETIERE DES JONCHEROLLES) - Aller",,3,,FFFFFF,000000
959651,100,"168","(PORTE DE PARIS <-> CIMETIERE DES JONCHEROLLES) - Retour",,3,,FFFFFF,000000
959856,100,"168","(PORTE DE PARIS <-> GARGES-SARCELLES RER) - Aller",,3,,FFFFFF,000000
959857,100,"168","(PORTE DE PARIS <-> GARGES-SARCELLES RER) - Retour",,3,,FFFFFF,000000
959858,100,"168","(PORTE DE PARIS <-> BARRAGE DE PIERREFITTE) - Aller",,3,,FFFFFF,000000
959859,100,"168","(PORTE DE PARIS <-> BARRAGE DE PIERREFITTE) - Retour",,3,,FFFFFF,000000
959798,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
959799,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
959800,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Aller",,3,,FFFFFF,000000
959801,100,"169","(HOPITAL EUROPEEN GEORGES POMPIDOU <-> PONT DE SEVRES-METRO) - Retour",,3,,FFFFFF,000000
938507,100,"170","((PORTE DES LILAS - SAINT-DENIS RER) <-> SAINT-DENIS RER) - Aller",,3,,FFFFFF,000000
938508,100,"170","(PORTE DES LILAS-METRO <-> (PORTE DES LILAS - SAINT-DENIS RER)) - Retour",,3,,FFFFFF,000000
947371,100,"170","(PORTE DES LILAS-METRO <-> SAINT-DENIS RER) - Retour",,3,,FFFFFF,000000
959802,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE) - Aller",,3,,FFFFFF,000000
959803,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE DROITE) - Retour",,3,,FFFFFF,000000
959804,100,"171","(PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES) - Aller",,3,,FFFFFF,000000
959805,100,"171","(PONT DE SEVRES-METRO <-> CHATEAU DE VERSAILLES) - Retour",,3,,FFFFFF,000000
959806,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE) - Aller",,3,,FFFFFF,000000
959807,100,"171","(PONT DE SEVRES-METRO <-> GARE DE CHAVILLE RIVE GAUCHE) - Retour",,3,,FFFFFF,000000
959540,100,"172","(BOURG-LA-REINE RER <-> L'ECHAT-PARKING) - Aller",,3,,FFFFFF,000000
959541,100,"172","(BOURG-LA-REINE RER <-> L'ECHAT-PARKING) - Retour",,3,,FFFFFF,000000
868602,100,"173","(PORTE DE CLICHY-METRO) - Retour",,3,,FFFFFF,000000
959910,100,"173","(PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS) - Aller",,3,,FFFFFF,000000
959911,100,"173","(PORTE DE CLICHY-METRO <-> FORT D'AUBERVILLIERS) - Retour",,3,,FFFFFF,000000
959840,100,"174","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER) - Aller",,3,,FFFFFF,000000
959841,100,"174","(LA DEFENSE-METRO-RER-TRAMWAY <-> SAINT-OUEN RER) - Retour",,3,,FFFFFF,000000
959816,100,"175","(PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO) - Aller",,3,,FFFFFF,000000
959817,100,"175","(PORTE DE SAINT-CLOUD <-> GABRIEL PERI-METRO) - Retour",,3,,FFFFFF,000000
959862,100,"176","(PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS) - Aller",,3,,FFFFFF,000000
959863,100,"176","(PONT DE NEUILLY-METRO <-> PETIT GENNEVILLIERS) - Retour",,3,,FFFFFF,000000
959842,100,"177","(GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD) - Aller",,3,,FFFFFF,000000
959843,100,"177","(GABRIEL PERI-METRO <-> ZONE INDUSTRIELLE NORD) - Retour",,3,,FFFFFF,000000
959844,100,"178","(LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER) - Aller",,3,,FFFFFF,000000
959845,100,"178","(LA DEFENSE-METRO-RER-TRAMWAY <-> GENNEVILLIERS RER) - Retour",,3,,FFFFFF,000000
959456,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
959457,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
959528,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
959529,100,"179","(PONT DE SEVRES-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
891405,100,"180","(CHARENTON ECOLES-METRO <-> LOUIS ARAGON-METRO) - Aller",,3,,FFFFFF,000000
891406,100,"180","(CHARENTON ECOLES-METRO <-> LOUIS ARAGON-METRO) - Aller",,3,,FFFFFF,000000
891407,100,"180","(CHARENTON-ECOLES-METRO) - Retour",,3,,FFFFFF,000000
959272,100,"181","(ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19) - Aller",,3,,FFFFFF,000000
959273,100,"181","(ECOLE VETERINAIRE-METRO <-> CRETEIL-GAITE RN 19) - Retour",,3,,FFFFFF,000000
891410,100,"182","(MAIRIE D'IVRY-METRO <-> PONT DE CHOISY) - Aller",,3,,FFFFFF,000000
959422,100,"182","(MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER) - Aller",,3,,FFFFFF,000000
959423,100,"182","(MAIRIE D'IVRY-METRO <-> VILLENEUVE-TRIAGE RER) - Retour",,3,,FFFFFF,000000
959618,100,"183","(PORTE DE CHOISY <-> ROUGET DE LISLE) - Aller",,3,,FFFFFF,000000
959619,100,"183","(PORTE DE CHOISY <-> ROUGET DE LISLE) - Retour",,3,,FFFFFF,000000
959620,100,"183","(PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD) - Aller",,3,,FFFFFF,000000
959621,100,"183","(PORTE DE CHOISY <-> AEROPORT D'ORLY-TERMINAL SUD) - Retour",,3,,FFFFFF,000000
959622,100,"183","(PORTE DE CHOISY <-> MAIRIE D'ORLY) - Aller",,3,,FFFFFF,000000
959623,100,"183","(PORTE DE CHOISY <-> MAIRIE D'ORLY) - Retour",,3,,FFFFFF,000000
959424,100,"184","(PORTE D'ITALIE-METRO <-> PASTEUR) - Aller",,3,,FFFFFF,000000
959425,100,"184","(PORTE D'ITALIE-METRO <-> PASTEUR) - Retour",,3,,FFFFFF,000000
884902,100,"185","(PORTE D'ITALIE <-> MARCHE INTERNATIONAL DE RUNGIS.) - Aller",,3,,FFFFFF,000000
884903,100,"185","(PORTE D'ITALIE - HELENE BOUCHER) - Retour",,3,,FFFFFF,000000
891413,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Aller",,3,,FFFFFF,000000
959426,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Aller",,3,,FFFFFF,000000
959427,100,"186","(PORTE D'ITALIE-METRO <-> ROND-POINT ROOSEVELT) - Retour",,3,,FFFFFF,000000
959624,100,"187","(PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA) - Aller",,3,,FFFFFF,000000
959625,100,"187","(PORTE D'ORLEANS - METRO <-> CHARCOT - ZOLA) - Retour",,3,,FFFFFF,000000
905017,100,"188","(PORTE D'ORLEANS - METRO <-> ROSENBERG) - Aller",,3,,FFFFFF,000000
905018,100,"188","(PORTE D'ORLEANS - METRO) - Retour",,3,,FFFFFF,000000
914128,100,"189","(PORTE DE SAINT CLOUD-METRO <-> MARCHE DE CLAMART) - Aller",,3,,FFFFFF,000000
959548,100,"189","(GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO) - Aller",,3,,FFFFFF,000000
959549,100,"189","(GEORGES POMPIDOU <-> PORTE DE SAINT-CLOUD-METRO) - Retour",,3,,FFFFFF,000000
914133,100,"190","(SOLEIL LEVANT <-> VELIZY 2) - Retour",,3,,FFFFFF,000000
959674,100,"190","(MAIRIE D'ISSY-METRO <-> VELZY 2) - Aller",,3,,FFFFFF,000000
959675,100,"190","(MAIRIE D'ISSY-METRO <-> VELZY 2) - Retour",,3,,FFFFFF,000000
959638,100,"191","(PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE) - Aller",,3,,FFFFFF,000000
959639,100,"191","(PORTE DE VANVES-METRO <-> CLAMART-PLACE DU GARDE) - Retour",,3,,FFFFFF,000000
884908,100,"192","(MARCHE) - Retour",,3,,FFFFFF,000000
959626,100,"192","(ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS) - Aller",,3,,FFFFFF,000000
959627,100,"192","(ROBINSON RER <-> MARCHE INTERNATIONAL DE RUNGIS) - Retour",,3,,FFFFFF,000000
938423,100,"194","((PORTE D'ORL-LYCEE DE CHATENAY) <-> MAIRIE DE FONTENAY-AUX-ROSES) - Aller",,3,,FFFFFF,000000
959676,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Aller",,3,,FFFFFF,000000
959677,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Retour",,3,,FFFFFF,000000
959678,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Aller",,3,,FFFFFF,000000
959679,100,"194","(PORTE D'ORLEANS-METRO <-> LYCEE POLYVALENT) - Retour",,3,,FFFFFF,000000
959680,100,"194","(PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT) - Aller",,3,,FFFFFF,000000
959681,100,"194","(PORTE D'ORLEANS-METRO <-> GROUPE SCOLAIRE SOPHIE BARAT) - Retour",,3,,FFFFFF,000000
914140,100,"195","(FONTENAY-AUX-ROSES DIVISION LECLERC) - Retour",,3,,FFFFFF,000000
959682,100,"195","(CHATILLON - MONTROUGE-METRO <-> ROBINSON RER) - Aller",,3,,FFFFFF,000000
959683,100,"195","(CHATILLON - MONTROUGE-METRO <-> ROBINSON RER) - Retour",,3,,FFFFFF,000000
959224,100,"196","(ANTONY RER <-> COLLEGE LA FONTAINE) - Aller",,3,,FFFFFF,000000
959225,100,"196","(ANTONY RER <-> COLLEGE LA FONTAINE) - Retour",,3,,FFFFFF,000000
959226,100,"196","(MASSY-PALAISEAU RER <-> ANTONY RER) - Aller",,3,,FFFFFF,000000
959227,100,"196","(MASSY-PALAISEAU RER <-> ANTONY RER) - Retour",,3,,FFFFFF,000000
959306,100,"196","(AMBLAINVILLIERS <-> ANTONY RER) - Aller",,3,,FFFFFF,000000
959307,100,"196","(AMBLAINVILLIERS <-> ANTONY RER) - Retour",,3,,FFFFFF,000000
959302,100,"197","(PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE) - Aller",,3,,FFFFFF,000000
959303,100,"197","(PORTE D'ORLEANS-METRO <-> MASSY - OPERA-THEATRE) - Retour",,3,,FFFFFF,000000
959304,100,"197","(BACONNETS - MIRABEAU <-> LYCEE D'ANTONY) - Aller",,3,,FFFFFF,000000
959305,100,"197","(BACONNETS - MIRABEAU <-> LYCEE D'ANTONY) - Retour",,3,,FFFFFF,000000
959846,100,"199","(MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO) - Aller",,3,,FFFFFF,000000
959847,100,"199","(MASSY-PALAISEAU-RER <-> COLLEGE PABLO PICASSO) - Retour",,3,,FFFFFF,000000
959848,100,"199","(MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE) - Aller",,3,,FFFFFF,000000
959849,100,"199","(MASSY-PALAISEAU-RER <-> LA ROCADE-LYCEE) - Retour",,3,,FFFFFF,000000
959254,100,"201","(JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE) - Aller",,3,,FFFFFF,000000
959255,100,"201","(JOINVILLE LE PONT-RER <-> CHAMPIGNY-DIDEROT LA PLAGE) - Retour",,3,,FFFFFF,000000
959704,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Aller",,3,,FFFFFF,000000
959705,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Retour",,3,,FFFFFF,000000
959706,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Aller",,3,,FFFFFF,000000
959707,100,"203","(NEUILLY-PLAISANCE RER <-> ILE DE FRANCE) - Retour",,3,,FFFFFF,000000
869493,100,"206","(PLACE VERDUN) - Aller",,3,,FFFFFF,000000
959282,100,"206","(NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF) - Aller",,3,,FFFFFF,000000
959283,100,"206","(NOISY LE GRAND MONT D'EST-RER <-> EMERAINVILLE-PONTAULT COMBAULT-SNCF) - Retour",,3,,FFFFFF,000000
959278,100,"207","(NOISY LE GRAND MONT D'EST-RER <-> HOPITAL DE LA QUEUE EN BRIE) - Aller",,3,,FFFFFF,000000
959279,100,"207","(NOISY LE GRAND MONT D'EST-RER <-> HOPITAL DE LA QUEUE EN BRIE) - Retour",,3,,FFFFFF,000000
884927,100,"208"," (CHAMPIGNY - SAINT-MAUR RER <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
909138,100,"208"," (CHAMPIGNY - SAINT-MAUR RER.) - Retour",,3,,FFFFFF,000000
959416,100,"208"," (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
959417,100,"208"," (PLACE DE LA RESISTANCE <-> CHAMPIGNY - SAINT-MAUR RER) - Retour",,3,,FFFFFF,000000
959420,100,"208"," (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER) - Aller",,3,,FFFFFF,000000
959421,100,"208"," (PLACE DE VERDUN <-> CHAMPIGNY - SAINT-MAUR RER) - Retour",,3,,FFFFFF,000000
959670,100,"208"," (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT) - Aller",,3,,FFFFFF,000000
959671,100,"208"," (BOIS L'ABBE <-> JEAN-BAPTISTE CLEMENT) - Retour",,3,,FFFFFF,000000
959672,100,"208"," (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT) - Aller",,3,,FFFFFF,000000
959673,100,"208"," (PLACE DE LA RESISTANCE <-> JEAN-BAPTISTE CLEMENT) - Retour",,3,,FFFFFF,000000
870303,100,"210","(CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER) - Aller",,3,,FFFFFF,000000
916929,100,"210","(CHATEAU DE VINCENNES <-> BRY-SUR-MARNE RER) - Aller",,3,,FFFFFF,000000
942210,100,"210","(LEDRU-ROLLIN - GENERAL DE GAULLE) - Retour",,3,,FFFFFF,000000
959564,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS) - Aller",,3,,FFFFFF,000000
959565,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS-SUR-MARNE - LE PLESSIS) - Retour",,3,,FFFFFF,000000
959566,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER) - Aller",,3,,FFFFFF,000000
959567,100,"210","(CHATEAU DE VINCENNES <-> VILLIERS - LE PLESSIS-TREVISE RER) - Retour",,3,,FFFFFF,000000
869484,100,"211","(NOISIEL <-> CHELLES 2) - Retour",,3,,FFFFFF,000000
